外催机构	案件号	委外催收方式	姓名	卡号	账号	城市（分行号）	交易日期	还款金额	业绩金额	当天委案剩余金额	系统当前余额	委托日期	是否满意	手数	币种	还款类型	案件来源	交易描述	委案时拖欠周期	实际委案金额	还款天数	特殊账户标记	美元汇率	换算后业绩金额	共债标识	数据日期	入账日期
云南省分行	120120803043384641	司法	高敏	6222520596385225	0590011130091869287	昆明	20150907	1000	1000	12844.92	16830.59	20140424		1	人民币	正常还款		代发款项	7	14344.92	501	Y	614.95	1000	_x000D_		07-9月-15
云南省分行	120120803043384641	司法	高敏	6222520596385225	0590011130091869287	昆明	20150907	500	500	12844.92	16830.59	20140424		1	人民币	正常还款		代发款项	7	14344.92	501	Y	614.95	500	_x000D_		07-9月-15
云南省分行	120111223033435055	司法	矣艳芳	6222520597789300	0590011130070578249	昆明	20150907	100	100	1335.23	2743.46	20130819		1	人民币	正常还款		票据还款	7	5325.23	749	Y	614.95	100	_x000D_		07-9月-15
云南省分行	120121218051321643	司法	田羽廷	6222530590077504	0590011130046706639	昆明	20150909	300	300	122011.72	139577.45	20141110		1	人民币	正常还款	M3-高	自助设备还款 - 异地	7	126211.72	303	N	614.95	300	_x000D_		09-9月-15
云南省分行	120120704041929237	司法	谭静	5201690596086557	0590011130094559322	昆明	20150909	1000	1000	13881.1	18460.65	20140424		1	人民币	正常还款		现金还款－同城	7	24581.1	503	Y	614.95	1000	_x000D_		09-9月-15
云南省分行	120100131011563448	司法	彭石山	5218990591394373	0590011130036005622	昆明	20150908	0.02	0.02	3672.38	7888.65	20101118		1	人民币	正常还款		华夏银行股份有限公司总行	7	3822.84	1755	Y	614.95	0.02	_x000D_		09-9月-15
云南省分行	120100131011563448	司法	彭石山	5218990591394373	0590011130036005622	昆明	20150909	0.01	0.01	3672.38	7888.65	20101118		1	人民币	正常还款		华夏银行股份有限公司总行	7	3822.84	1756	Y	614.95	0.01	_x000D_		09-9月-15
云南省分行	120100131011051194	司法	李侃	4581230590179158	0590011130011980342	昆明	20150910	500	500	8764.88	24153.36	20090622		1	人民币	正常还款		代发款项	6	11464.88	2271	Y	614.95	500	_x000D_		10-9月-15
云南省分行	120130723064581480	司法	周军龙	6222530591582122	0590011130105294264	昆明	20150911	6	6	13090.8	13893.73	20150514		1	人民币	正常还款	信息修复确认队列（OwnerShip）	代发款项	7	13129	120	Y	614.95	6	_x000D_		11-9月-15
云南省分行	120100131011449264	司法	罗启兰	5218990591205272	0590011130031358947	昆明	20150911	10963	10814.55	-5827.38	-148.45	20101220	满意	1	人民币	正常还款		现金还款－同城	7	5135.62	1726	Y	614.95	10814.55	_x000D_		11-9月-15
云南省分行	120120705042040762	司法	刘亚琴	6222520590717258	0590011130073519136	昆明	20150911	100	100	8709.82	11118.13	20140424		1	人民币	正常还款		U10132736	7	8809.82	505	Y	614.95	100	_x000D_		12-9月-15
云南省分行	120131003068951826	司法	吴玉申	6222520592480764	0590011130096431796	昆明	20150914	500	500	7247.84	7794.14	20150514		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款－同城	7	9247.84	123	N	614.95	500	_x000D_		14-9月-15
云南省分行	120121117049576396	司法	胡习国	4581230596488983	0590011130075441721	昆明	20150914	1900	1900	5357.26	7251.55	20140515		1	人民币	正常还款	M4-高	自助设备还款－同城	7	7757.26	487	Y	614.95	1900	_x000D_		14-9月-15
云南省分行	120120707042193959	司法	陈忠美	6222530599987752	0590011130086907639	昆明	20150914	20000	20000	-3457.2	1393.94	20140424		1	人民币	正常还款		现金还款－同城	7	18542.8	508	Y	614.95	20000	_x000D_		14-9月-15
云南省分行	120140704088413064	报公安	陈玉琼	5218990595985796	0590011130092261675	昆明	20150915	1000	1000	25070.74	27889.65	20150210		1	人民币	正常还款	M3-高	自助设备还款－同城	7	27070.74	217	N	614.95	1000	_x000D_		15-9月-15
云南省分行	120120707042193959	司法	陈忠美	6222530599987752	0590011130086907639	昆明	20150916	1900	1393.94	-5357.2	-506.06	20140424	满意	1	人民币	正常还款		现金还款－同城	7	18542.8	510	Y	614.95	1393.94	_x000D_		16-9月-15
云南省分行	120140918094359748	报公安	郑虹	4581230592489837	0590011130139552353	昆明	20150917	600	600	2763.72	4031.43	20141110		1	人民币	正常还款	自动催收队列	代发款项	2	13063.72	311	N	614.95	600	_x000D_		17-9月-15
云南省分行	120130607061230174	司法	王鑫	6222530590186842	0590011130055079856	昆明	20150917	100	100	45946.39	48417.9	20150514		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款－同城	7	46046.39	126	N	614.95	100	_x000D_		17-9月-15
云南省分行	120130606061194069	司法	张燕玲	5218990591865737	0590011130069086081	昆明	20150917	100	100	44635.71	47096.87	20150514		1	人民币	正常还款	M3-高	自助设备还款－同城	7	44935.71	126	Y	614.95	100	_x000D_		17-9月-15
云南省分行	120130606061194069	司法	张燕玲	5229640594583681	0590011130099848159	昆明	20150917	100	100	62811.88	66128.05	20150514		1	人民币	正常还款	M3-高	自助设备还款－同城	7	63111.88	126	Y	614.95	100	_x000D_		17-9月-15
云南省分行	120121008047241008	司法	张雪琴	4581230590631638	0590011130040667562	昆明	20150917	500	500	10871.04	13968.43	20140515		1	人民币	正常还款	M4-高	代发款项	7	14871.04	490	Y	614.95	500	_x000D_		17-9月-15
云南省分行	120130604060986334	司法	马娜	5201690594286159	0590011130090469115	昆明	20150918	500	500	15949	16819.63	20150514		1	人民币	正常还款	M3-高	代发款项	7	20949	127	N	614.95	500	_x000D_		18-9月-15
云南省分行	120130107052248095	司法	李成	5218990592388358	0590011130087051187	昆明	20150917	10484	10428.88	-1436.62	-55.12	20141110	满意	1	人民币	正常还款	M4-高	之佳南亚未来城分店	7	9047.38	311	Y	614.95	10428.88	_x000D_		18-9月-15
云南省分行	120111123032189595	司法	陈代奎	5218990591942650	0590011130067909691	昆明	20151104	2000	2000	8713.43	14540.75	20130521		1	人民币	正常还款		票据还款	7	10713.43	897	Y	614.95	2000	_x000D_		04-11月-15
云南省分行	120100131011298586	司法	陈华兴	5218990590964119	0590011130024887374	昆明	20151104	50	50	6073.57	12768.69	20100613		0	人民币	正常还款		代发款项	7	7023.57	1970	Y	614.95	50	_x000D_		04-11月-15
云南省分行	120130106052206337	司法	陆鸿峰	6222530597389159	0590011130085802628	昆明	20151107	1	1	3978.14	5013.94	20141110		1	人民币	正常还款	信息修复确认队列（OwnerShip）	代发款项	7	7341.41	362	Y	614.95	1	_x000D_		07-11月-15
云南省分行	120100131011051194	司法	李侃	4581230590179158	0590011130011980342	昆明	20151107	1000	1000	6764.88	22872.31	20090622		1	人民币	正常还款		代发款项	6	11464.88	2329	Y	614.95	1000	_x000D_		07-11月-15
云南省分行	120130309055960795	司法	李本刚	6222520592285627	0590011130056182861	昆明	20151108	200	200	13634.46	16135.44	20141110		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款－同城	7	13834.46	363	Y	614.95	200	_x000D_		09-11月-15
云南省分行	120120904045112505	司法	高海燕	6222520592984914	0590011130097593365	昆明	20151109	12300	12300	-3235.37	-56.62	20140311	满意	1	人民币	正常还款		自助设备还款－同城	7	9464.63	608	Y	614.95	12300	_x000D_		09-11月-15
云南省分行	120120904045112505	司法	高海燕	6222520592984914	0590011130097593365	昆明	20151109	400	343.38	-3235.37	-56.62	20140311	满意	1	人民币	正常还款		自助设备还款－同城	7	9464.63	608	Y	614.95	343.38	_x000D_		09-11月-15
云南省分行	120120418038482393	司法	李学林	6222520590110512	0590011130044863169	昆明	20151111	300	300	3419.2	4133.89	20141110		1	人民币	正常还款		代发款项	7	3719.2	366	Y	614.95	300	_x000D_		11-11月-15
云南省分行	120120418038482393	司法	李学林	6222520590115172	0590011130045063566	昆明	20151111	300	300	4455.64	5300.97	20141110		1	人民币	正常还款		代发款项	7	4755.64	366	Y	614.95	300	_x000D_		11-11月-15
云南省分行	120130106052206337	司法	陆鸿峰	6222530597389159	0590011130085802628	昆明	20151113	100	100	3878.14	4913.94	20141110		1	人民币	正常还款	信息修复确认队列（OwnerShip）	代发款项	7	7341.41	368	Y	614.95	100	_x000D_		13-11月-15
云南省分行	120121022048051805	司法	王苹	5201690599381054	0590011130091599294	昆明	20151114	100	100	26076.92	31017.74	20141110		1	人民币	正常还款	M4-高	代发款项	7	26366.92	369	Y	614.95	100	_x000D_		14-11月-15
云南省分行	120111223033435055	司法	矣艳芳	6222520597789300	0590011130070578249	昆明	20151116	100	100	1235.23	2728.53	20130819		1	人民币	正常还款		票据还款	7	5325.23	819	Y	614.95	100	_x000D_		16-11月-15
云南省分行	120140918094359748	报公安	郑虹	4581230592489837	0590011130139552353	昆明	20151118	700	700	1463.72	2854.48	20141110		1	人民币	正常还款	自动催收队列	代发款项	2	13063.72	373	N	614.95	700	_x000D_		18-11月-15
云南省分行	120120508039334122	司法	魏林友	6222520590325193	0590011130053009374	昆明	20151118	1700	1694.84	-4029.29	-5.16	20131017	满意	1	人民币	正常还款		自助设备还款－同城	7	11170.71	762	Y	614.95	1694.84	_x000D_		18-11月-15
云南省分行	120120804043484632	司法	葛中川	5201690596887459	0590011130090518761	昆明	20151118	17820	17325.32	-4841.81	-494.68	20140311	满意	1	人民币	正常还款		云南省农村信用社联合社	7	12978.19	617	Y	614.95	17325.32	_x000D_		19-11月-15
云南省分行	120110625026634232	司法	胡灿昆	6222520590329070	0590011130053127417	昆明	20151119	27050	26702.73	-11412.31	-347.27	20121120	满意	1	人民币	正常还款		现金还款－同城	7	15637.69	1094	Y	614.95	26702.73	_x000D_		19-11月-15
云南省分行	120141004095391516	报公安	叶灿	5201690595080155	0590011130095452794	昆明	20151121	60	60	107277.9	122590.06	20150112		1	人民币	正常还款	M3-高	中国工商银行	4	108267.9	313	N	614.95	60	_x000D_		21-11月-15
云南省分行	120130804065177947	司法	邱进	6222530599684698	0590011130103623215	昆明	20151121	100	100	10059.65	10218.12	20151013		1	人民币	正常还款	M2-高	自助设备还款－同城	7	10259.65	39	Y	614.95	100	_x000D_		22-11月-15
云南省分行	120120516039792858	司法	王娜	6222520590529778	0590011130059277992	昆明	20151122	10000	10000	-5460.3	-60.09	20131017	满意	1	人民币	正常还款		代发款项	7	12145.01	766	Y	614.95	10000	_x000D_		22-11月-15
云南省分行	120120516039792858	司法	王娜	6222520590529778	0590011130059277992	昆明	20151122	7605.31	7545.22	-5460.3	-60.09	20131017	满意	1	人民币	正常还款		代发款项	7	12145.01	766	Y	614.95	7545.22	_x000D_		22-11月-15
云南省分行	120121117049576396	司法	胡习国	4581230596488983	0590011130075441721	昆明	20151123	7610	7585.16	-2252.74	-24.84	20140515	满意	1	人民币	正常还款	M4-高	现金还款－同城	7	7757.26	557	Y	614.95	7585.16	_x000D_		23-11月-15
云南省分行	120100131011401109	司法	李晓兰	5201690590150128	0590011130029331751	昆明	20151125	3400	3400	-2697.12	181.16	20100901		0	人民币	正常还款		转帐还款	7	9002.88	1911	Y	614.95	3400	_x000D_		25-11月-15
云南省分行	120120705042040762	司法	刘亚琴	6222520590717258	0590011130073519136	昆明	20151125	100	100	8609.82	11538.94	20140424		1	人民币	正常还款		佳海金大仓购物中心	7	8809.82	580	Y	614.95	100	_x000D_		26-11月-15
云南省分行	120120909045644356	司法	申哲睿	6222520590519795	0590011130058891971	昆明	20151127	200	200	4028.68	6331.24	20140311		1	人民币	正常还款		自助设备还款－同城	7	8528.68	626	Y	614.95	200	_x000D_		27-11月-15
云南省分行	120120813044265341	司法	杨净琳	6222520591680448	0590011130100901571	昆明	20151127	13061	12965.79	-3530.93	-95.21	20140311	满意	1	人民币	正常还款		现金还款 - 异地	7	9530.07	626	Y	614.95	12965.79	_x000D_		27-11月-15
云南省分行	120131004069101138	司法	石春明	6222530597783658	0590011130092651697	昆明	20151128	1000	1000	7938.12	8392.99	20150813		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款 - 异地	7	10938.12	107	Y	614.95	1000	_x000D_		28-11月-15
云南省分行	120150617116793117	报公安	高望	6226560592885188	0590011130106615197	昆明	20151129	500	500	312855.05	322360.61	20151014		1	人民币	正常还款	M2-高	自助转帐还款	3	313355.05	46	N	614.95	500	_x000D_		29-11月-15
云南省分行	120121013047597473	司法	李加良	6222520592484774	0590011130103710713	昆明	20151129	3000	3000	11100.14	15310.33	20140515		1	人民币	正常还款	M4-高	代发款项	7	14100.14	563	Y	614.95	3000	_x000D_		29-11月-15
云南省分行	120110728027744776	司法	朱珊	6222530590001678	0590011130027636446	昆明	20151130	21000	20741.22	-7908.05	-258.78	20130322	满意	1	人民币	正常还款		票据还款	7	13091.95	983	Y	614.95	20741.22	_x000D_		30-11月-15
云南省分行	120110224022643763	司法	吴勇	5218990590499017	0590011130014580712	昆明	20151129	10	10	3161.7	5485.14	20121024		1	人民币	正常还款		白药富民店	7	3581.7	1131	Y	614.95	10	_x000D_		30-11月-15
云南省分行	120101112019330422	司法	方超	5218990590630405	0590011130017524155	昆明	20151130	2182.5	2162.85	-1096.63	-19.65	20120418	满意	1	人民币	正常还款		现金还款－同城	7	2585.87	1321	Y	614.95	2162.85	_x000D_		30-11月-15
云南省分行	120100131011401109	司法	李晓兰	5201690590150128	0590011130029331751	昆明	20151130	200	190.57	-2897.12	-9.43	20100901	满意	0	人民币	正常还款		自助设备还款 - 异地	7	9002.88	1916	Y	614.95	190.57	_x000D_		30-11月-15
云南省分行	120100131011246094	司法	马继荣	5218990590870571	0590011130022791227	昆明	20151130	1859	1841.7	-1875.51	-17.3	20100622	满意	1	人民币	正常还款		代发款项	7	7283.49	1987	Y	614.95	1841.7	_x000D_		30-11月-15
云南省分行	120140824092391798	报公安	邓享丽	6222530591283127	0590011130123011456	昆明	20151201	500	500	34082.1	39815.01	20141224		1	人民币	正常还款	M4-高	票据还款	5	36982.1	342	N	614.95	500	_x000D_		01-12月-15
云南省分行	120130504059107471	司法	黄地荣	6222520595489267	0590011130096346258	昆明	20151201	1000	1000	7079.44	9562.29	20141110		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款－同城	7	14579.44	386	Y	614.95	1000	_x000D_		01-12月-15
云南省分行	120100131011581512	司法	杨川虎	4581230590392595	0590011130037664238	昆明	20151201	14136	13963.54	-7879.19	-172.46	20101118	满意	1	人民币	正常还款		交行茭菱支行	7	6256.81	1839	Y	614.95	13963.54	_x000D_		02-12月-15
云南省分行	120150717119289738	报公安	董祥	5201690596683999	0590011130032907747	昆明	20151204	600	600	55184.59	55976.04	20151112		1	人民币	正常还款	M2-高	招商银行股份有限公司	4	55784.59	22	N	614.95	600	_x000D_		04-12月-15
云南省分行	120130506059305852	司法	黄田新	6222520593581693	0590011130082902594	昆明	20151204	700	700	4995.12	5080.81	20151013		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款 - 异地	7	5695.12	52	Y	614.95	700	_x000D_		04-12月-15
云南省分行	120100920017906299	司法	罗建	4581230590283505	0590011130030281234	昆明	20151204	10000	10000	1449.75	12360.62	20120312		1	人民币	正常还款		现金还款－同城	7	11449.75	1362	Y	614.95	10000	_x000D_		04-12月-15
云南省分行	120120922046359681	司法	杨金明	5218990591816136	0590011130018198549	昆明	20151205	12470	12385.29	-3100.33	-84.71	20140515	满意	1	人民币	正常还款	M3-高	现金还款－同城	7	9369.67	569	Y	614.95	12385.29	_x000D_		05-12月-15
云南省分行	120120725043202866	司法	肖?斌	6222520596681235	0590011130054927255	昆明	20151205	400	400	1330.21	2908.03	20140515		1	人民币	正常还款	M4-高	中信银行股份有限公司	7	4930.21	569	Y	614.95	400	_x000D_		06-12月-15
云南省分行	120120725043202866	司法	肖?斌	6222520596681235	0590011130054927255	昆明	20151205	1000	1000	1330.21	2908.03	20140515		1	人民币	正常还款	M4-高	中信银行股份有限公司	7	4930.21	569	Y	614.95	1000	_x000D_		06-12月-15
云南省分行	120100131011113599	司法	张长文	5218990590532841	0590011130015362152	昆明	20151208	9000	9000	-5896.28	2782.61	20090622		1	人民币	正常还款		现金还款 - 异地	6	8303.72	2360	Y	614.95	9000	_x000D_		08-12月-15
云南省分行	120130106052206337	司法	陆鸿峰	6222530597389159	0590011130085802628	昆明	20151209	100	100	3778.14	4888	20141110		1	人民币	正常还款	信息修复确认队列（OwnerShip）	代发款项	7	7341.41	394	Y	614.95	100	_x000D_		09-12月-15
云南省分行	120120725043202866	司法	肖?斌	6222520596681235	0590011130054927255	昆明	20151208	900	900	430.21	2008.03	20140515		1	人民币	正常还款	M4-高	招商银行股份有限公司	7	4930.21	572	Y	614.95	900	_x000D_		09-12月-15
云南省分行	120120725043202866	司法	肖?斌	6222520596681235	0590011130054927255	昆明	20151211	900	900	-469.79	1108.03	20140515		1	人民币	正常还款	M4-高	中信银行股份有限公司	7	4930.21	575	Y	614.95	900	_x000D_		11-12月-15
云南省分行	120120206035042254	司法	杨小龙	6222520598289102	0590011130086663374	昆明	20151211	16767	16717.74	-4260.26	-49.26	20140424	满意	1	人民币	正常还款		现金还款 - 异地	7	12506.74	596	Y	614.95	16717.74	_x000D_		11-12月-15
云南省分行	120100131011330399	司法	郑代燕	4581230590254696	0590011130026148312	昆明	20151211	1	1	1984.41	5102.44	20090724		1	人民币	正常还款		代发款项	6	1985.41	2331	Y	614.95	1	_x000D_		11-12月-15
云南省分行	120140819092083499	报公安	易锦春	5201690597382955	0590011130091507886	昆明	20151212	100	100	59180.42	68216.79	20141224		1	人民币	正常还款	M4-高	代发款项	5	59380.42	353	N	614.95	100	_x000D_		12-12月-15
云南省分行	120120107033821938	司法	范广平	6222520595986353	0590011130077543317	昆明	20151213	4	4	12590.83	16606.04	20140424		1	人民币	正常还款		部分自动还款成功 ( 到期还款日?	7	12594.83	598	Y	614.95	4	_x000D_		13-12月-15
云南省分行	120100131011051194	司法	李侃	4581230590179158	0590011130011980342	昆明	20151212	5000	5000	1764.88	18226.14	20090622		1	人民币	正常还款		代发款项	6	11464.88	2364	Y	614.95	5000	_x000D_		13-12月-15
云南省分行	120130317056537609	司法	冯建伟	6222530594589595	0590011130104080225	昆明	20151214	7000	7000	4752.04	7375.56	20141110		1	人民币	正常还款	M4-高	自助设备还款 - 异地	7	12752.04	399	Y	614.95	7000	_x000D_		14-12月-15
云南省分行	120120804043513293	司法	朱大燕	5218990593287393	0590011130093107045	昆明	20151215	500	500	3970.92	5466.21	20140424		1	人民币	正常还款		自助设备还款－同城	7	4470.92	600	Y	614.95	500	_x000D_		15-12月-15
云南省分行	120130106052206337	司法	陆鸿峰	6222530597389159	0590011130085802628	昆明	20151218	6.51	6.51	3771.63	4881.49	20141110		1	人民币	正常还款	信息修复确认队列（OwnerShip）	代发款项	7	7341.41	403	Y	649.47	6.51	_x000D_		18-12月-15
云南省分行	120121025048257779	司法	叶飞	4581230596481582	0590011130049255826	昆明	20151221	10	10	-3655.8	-187.56	20140515	满意	1	人民币	正常还款	信息修复复核队列（OwnerShip）	代发款项	7	10695.2	585	Y	649.4	10	_x000D_		21-12月-15
云南省分行	120121025048257779	司法	叶飞	4581230596481582	0590011130049255826	昆明	20151221	14341	14153.44	-3655.8	-187.56	20140515	满意	1	人民币	正常还款	信息修复复核队列（OwnerShip）	代发款项	7	10695.2	585	Y	649.4	14153.44	_x000D_		21-12月-15
云南省分行	120111212032905351	司法	张莉	6222520590656258	0590011130071605513	昆明	20151221	9442	9442	-2789.07	1932.3	20130521		1	人民币	正常还款		现金还款 - 异地	7	10652.93	944	Y	649.4	9442	_x000D_		21-12月-15
云南省分行	120111123032189595	司法	陈代奎	5218990591942650	0590011130067909691	昆明	20151221	1000	1000	7713.43	13769.67	20130521		1	人民币	正常还款		票据还款	7	10713.43	944	Y	649.4	1000	_x000D_		21-12月-15
云南省分行	120140918094359748	报公安	郑虹	4581230592489837	0590011130139552353	昆明	20151222	400	400	1063.72	2502.2	20141110		1	人民币	正常还款	自动催收队列	代发款项	2	13063.72	407	N	649.17	400	_x000D_		22-12月-15
云南省分行	120130106052206337	司法	陆鸿峰	6222530597389159	0590011130085802628	昆明	20151222	3.07	3.07	3768.56	4878.42	20141110		1	人民币	正常还款	信息修复确认队列（OwnerShip）	代发款项	7	7341.41	407	Y	649.17	3.07	_x000D_		22-12月-15
云南省分行	120111223033435055	司法	矣艳芳	6222520597789300	0590011130070578249	昆明	20151224	100	100	1135.23	2713.6	20130819		1	人民币	正常还款		票据还款	7	5325.23	857	Y	648.95	100	_x000D_		24-12月-15
云南省分行	120131004069062362	司法	李忻	6222520594984631	0590011130080305913	昆明	20151225	500	500	13018.39	13862.07	20150813		1	人民币	正常还款	信息修复特殊队列（Ownership）	现金还款－同城	7	13518.39	134	Y	648.89	500	_x000D_		25-12月-15
云南省分行	120120909045644356	司法	申哲睿	6222520590519795	0590011130058891971	昆明	20151225	200	200	3828.68	6223.79	20140311		1	人民币	正常还款		自助设备还款－同城	7	8528.68	654	Y	648.89	200	_x000D_		25-12月-15
云南省分行	120120805043587560	司法	黄凤珍	6222520598988539	0590011130080135168	昆明	20151225	23405	23156.25	-6325.18	-248.75	20140311	满意	1	人民币	正常还款		现金还款 - 异地	7	17079.82	654	Y	648.89	23156.25	_x000D_		25-12月-15
云南省分行	120101117019547331	报公安	刘园萍	6222530590161415	0590011130052956471	昆明	20151225	50	50	27656.59	54243.79	20120418		1	人民币	正常还款		现金还款－同城	7	29876.59	1346	Y	648.89	50	_x000D_		25-12月-15
云南省分行	120130723064636170	司法	任开喜	6222520592559633	0590011130105287069	昆明	20151226	6500	6500	-63.45	35.67	20151214		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款 - 异地	7	6436.55	12	Y	648.89	6500	_x000D_		26-12月-15
云南省分行	120150219106835063	司法	伍素清	6222520599434905	0590011130151261567	昆明	20151228	3500	3500	17633.31	20045.04	20150514		1	人民币	正常还款	M1-高	自助设备还款－同城	1	24633.31	228	N	650.05	3500	_x000D_		28-12月-15
云南省分行	120121116049522551	司法	杨丽	5218990591908677	0590011130070195638	昆明	20151228	14300	14207.85	-3579.43	-92.15	20140515	满意	1	人民币	正常还款	信息修复复核队列（OwnerShip）	现金还款 - 异地	7	10720.57	592	Y	650.05	14207.85	_x000D_		28-12月-15
云南省分行	120131104071061720	司法	崔平宽	6222520593883370	0590011130095577382	昆明	20151229	100	100	14209.93	15071.63	20150813		1	人民币	正常还款	信息修复特殊队列（Ownership）	代发款项	7	14309.93	138	Y	649.86	100	_x000D_		29-12月-15
云南省分行	120130717064285069	司法	苏启忠	6222520596850582	0590011130103978871	昆明	20151229	2000	2000	6836.38	7239.64	20151013		1	人民币	正常还款	信息修复特殊队列（Ownership）	代发款项	7	8836.38	77	Y	649.86	2000	_x000D_		29-12月-15
云南省分行	120130514059975632	司法	申开全	6222520594455004	0590011130114106797	昆明	20151229	12154	12067.54	-593.33	-86.46	20151013	满意	1	人民币	正常还款	信息修复特殊队列（Ownership）	现金还款－同城	7	11560.67	77	Y	649.86	12067.54	_x000D_		29-12月-15
云南省分行	120110224022643763	司法	吴勇	5218990590499017	0590011130014580712	昆明	20151228	10	10	3151.7	5553.46	20121024		1	人民币	正常还款		白药富民店	7	3581.7	1160	Y	649.86	10	_x000D_		29-12月-15
云南省分行	120151003125507906	司法	宋国滔	5229640594986389	0590011130120747523	昆明	20151230	2000	2000	392942.17	392942.17	20151218		1	人民币	正常还款	M2-VIP	广发银行股份有限公司	2	394942.17	12	N	650.29	2000	_x000D_		30-12月-15
云南省分行	120130126053473150	司法	叶方强	6222520599352735	0590011130108910789	昆明	20151229	10	10	8792.92	9056.05	20151013		1	人民币	正常还款	信息修复特殊队列（Ownership）	代发款项	7	8802.92	77	Y	650.29	10	_x000D_		30-12月-15
云南省分行	120121013047597473	司法	李加良	6222520592484774	0590011130103710713	昆明	20151230	2000	2000	9100.14	13554.16	20140515		1	人民币	正常还款	M4-高	代发款项	7	14100.14	594	Y	650.29	2000	_x000D_		30-12月-15
云南省分行	120120804043513293	司法	朱大燕	5218990593287393	0590011130093107045	昆明	20151230	1000	1000	2970.92	4466.21	20140424		1	人民币	正常还款		自助设备还款－同城	7	4470.92	615	Y	650.29	1000	_x000D_		30-12月-15
云南省分行	120120725043202866	司法	肖?斌	6222520596681235	0590011130054927255	昆明	20151229	1000	1000	-1618.59	-2.95	20140515	满意	1	人民币	正常还款	M4-高	中信银行股份有限公司	7	4930.21	593	Y	650.29	1000	_x000D_		30-12月-15
云南省分行	120120725043202866	司法	肖?斌	6222520596681235	0590011130054927255	昆明	20151229	148.2	145.85	-1618.59	-2.95	20140515	满意	1	人民币	正常还款	M4-高	中信银行股份有限公司	7	4930.21	593	Y	650.29	145.85	_x000D_		30-12月-15
云南省分行	120120725043202866	司法	肖?斌	6222520596681235	0590011130054927255	昆明	20151229	0.6	0	-1618.59	-2.95	20140515	满意	1	人民币	正常还款	M4-高	招商银行股份有限公司	7	4930.21	593	Y	650.29	0	_x000D_		30-12月-15
云南省分行	120130710063815058	司法	何文俊	6222520592159293	0590011130111996636	昆明	20160102	1000	1000	4612.84	4780.49	20151013		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款 - 异地	7	5612.84	81	Y	650.67	1000	_x000D_		02-1月-16
云南省分行	120130628062976558	司法	陈晨	6222520590091209	0590011130044016797	昆明	20160102	0.1	0.1	16194.36	16924.5	20150910		1	人民币	正常还款	信息修复确认队列（OwnerShip）	部分自动还款成功 ( 到期还款日?	7	16194.46	114	Y	650.67	0.1	_x000D_		02-1月-16
云南省分行	120130504059107471	司法	黄地荣	6222520595489267	0590011130096346258	昆明	20151231	1000	1000	6079.44	8716.87	20141110		1	人民币	正常还款	信息修复特殊队列（Ownership）	自助设备还款－同城	7	14579.44	416	Y	650.67	1000	_x000D_		31-12月-15
云南省分行	120150717119289738	报公安	董祥	5201690596683999	0590011130032907747	昆明	20160103	480	480	54704.59	56265.75	20151112		1	人民币	正常还款	M2-高	招商银行股份有限公司	4	55784.59	52	N	650.67	480	_x000D_		03-1月-16
云南省分行	120121008047241008	司法	张雪琴	6222530590239369	0590011130040239648	昆明	20160106	12863	12688.78	-3203.87	-174.22	20140515	满意	1	人民币	正常还款	M4-高	现金还款－同城	7	10659.13	601	Y	657.36	12688.78	_x000D_		06-1月-16
云南省分行	120121008047241008	司法	张雪琴	4581230590631638	0590011130040667562	昆明	20160106	10000	10000	-3853.06	-186.28	20140515	满意	1	人民币	正常还款	M4-高	代发款项	7	14871.04	601	Y	657.36	10000	_x000D_		06-1月-16
云南省分行	120121008047241008	司法	张雪琴	4581230590631638	0590011130040667562	昆明	20160106	4724.1	4537.82	-3853.06	-186.28	20140515	满意	1	人民币	正常还款	M4-高	代发款项	7	14871.04	601	Y	657.36	4537.82	_x000D_		06-1月-16
云南省分行	120130106052206337	司法	陆鸿峰	6222530597389159	0590011130085802628	昆明	20160107	2.91	2.91	3765.65	4951.34	20141110		1	人民币	正常还款	信息修复确认队列（OwnerShip）	代发款项	7	7341.41	423	Y	660.51	2.91	_x000D_		07-1月-16
云南省分行	120150219106835063	司法	伍素清	6222520599434905	0590011130151261567	昆明	20160108	3500	3500	14133.31	16545.04	20150514		1	人民币	正常还款	M1-高	现金还款－同城	1	24633.31	239	N	660.61	3500	_x000D_		08-1月-16
云南省分行	120130213054490439	司法	何明伟	6222530599983199	0590011130106459213	昆明	20160107	10	10	20600.52	25362.48	20141110		1	人民币	正常还款	信息修复确认队列（OwnerShip）	中国工商银行	7	20610.52	423	Y	660.61	10	_x000D_		08-1月-16
云南省分行	120100131011298586	司法	陈华兴	5218990590964119	0590011130024887374	昆明	20160107	2300	2300	-8126.43	-1052.28	20100613	满意	0	人民币	正常还款		自助设备还款－同城	7	7023.57	2034	Y	660.61	2300	_x000D_		08-1月-16
